2.5	14.914654015831971
2.525	21.97239195301273
2.55	23.225134201670848
2.575	26.822698856236762
2.6	18.193770382242068
2.625	13.825894847510018
2.65	6.255873726756627
2.675	4.251110630436833
2.7	7.831454615127489
2.725	-8.883914567530208
2.75	1.1724593781131598
2.775	1.5331478438259245
2.8	-22.908825598099387
2.825	5.221824787237082
2.85	-20.511211178021014
2.875	-20.58518722924943
2.9	0.21267962650875383
2.925	-7.395177669834454
2.95	-19.583555541957097
2.975	-29.07880347668472
3.0	-27.769276720089096
3.025	-23.64315180192047
3.05	-17.476911140711874
3.075	-22.453220131844553
3.1	-29.1028152037056
3.125	-30.446105428246373
3.15	-21.370202661390056
3.175	-15.288527804192105
3.2	-22.021319692170216
3.225	-25.521509263335556
3.25	-25.868703526500997
3.275	-21.765166440627812
3.3	-34.52809375433532
3.325	-34.51059225900031
3.35	-23.244902849076635
3.375	-21.07847017852735
3.4	-37.97849467149094
3.425	-35.79592981138131
3.45	-46.50628419055856
3.475	-51.21615058169454
3.5	-45.507527439059935
3.525	-35.38645383736319
3.55	-29.789416432408572
3.575	-54.78028723624926
3.6	-36.94644547413526
3.625	-38.899814342941774
3.65	-44.616423232878375
3.675	-34.138831318139
3.7	-49.768669322720086
3.725	-52.24485838288206
3.75	-58.29025289222206
3.775	-54.35364877456783
3.8	-55.68875816461629
3.825	-53.11303338312996
3.85	-69.73124261565667
3.875	-51.504090894195
3.9	-68.93530509101468
3.925	-69.98275431566758
3.95	-52.34497601452889
3.975	-53.00903738522523
4.0	-65.21327686486366
4.025	-48.400800976121616
4.05	-70.92191768141484
4.075	-60.264009953408724
4.1	-74.73543897852846
4.125	-65.94010394024549
4.15	-73.26789005986305
4.175	-59.25013769479128
4.2	-62.875769857826924
4.225	-74.4590032546344
4.25	-67.01277806387476
4.275	-66.23725859938412
4.3	-83.44052262732059
4.325	-51.99037102164033
4.35	-72.30028740849387
4.375	-64.39346293623335
4.4	-70.17875060423493
4.425	-61.29475108230209
4.45	-75.5720862246063
4.475	-72.46424000360595
4.5	-60.00111283169384
4.525	-78.52220175754431
4.55	-67.44492098986187
4.575	-86.43209048262827
4.6	-74.46190211728317
4.625	-71.92821737757504
4.65	-74.10889705075353
4.675	-70.16681586222
4.7	-101.91739588462553
4.725	-73.0260933833588
4.75	-64.31002135336979
4.775	-66.0647041414619
4.8	-70.79968589817106
4.825	-65.11669182985747
4.85	-59.20818775861324
4.875	-58.41775113744298
4.9	-62.60787178325162
4.925	-79.02744558683428
4.95	-74.22966405850583
4.975	-79.61310102663022
5.0	-83.74182820141863
5.025	-65.01486638662253
5.05	-70.82624076766851
5.075	-66.08179485937143
5.1	-63.940517507670435
5.125	-90.94859448175615
5.15	-79.07376419932449
5.175	-67.87562835719714
5.2	-63.64984965636206
5.225	-56.39858426551811
5.25	-77.31303794266081
5.275	-72.322877461416
5.3	-64.81730204204402
5.325	-76.84885239942444
5.35	-73.24994214332924
5.375	-80.98902235080786
5.4	-90.63027975155954
5.425	-89.3887319824428
5.45	-76.30298234882406
5.475	-71.78449785366243
5.5	-79.94892434315304
5.525	-60.92317243658915
5.55	-73.10349327717559
5.575	-75.17744760181736
5.6	-70.86528636748645
5.625	-64.88181924878099
5.65	-59.83791783285909
5.675	-71.76052334116358
5.7	-78.2396876093759
5.725	-78.44881496756395
5.75	-76.83179168017602
5.775	-81.84172369838872
5.8	-61.54724129874568
5.825	-83.26184047679412
5.85	-75.68690126815044
5.875	-84.9309491031307
5.9	-67.3824611368306
5.925	-55.972998428199176
5.95	-63.53101858805589
5.975	-75.41844360943995
6.0	-60.11140271508308
6.025	-57.55950766129912
6.05	-60.66897946585408
6.075	-68.86052191573671
6.1	-41.5918404075016
6.125	-75.48482429568725
6.15	-73.86964968671009
6.175	-73.49837943516657
6.2	-57.211810336887055
6.225	-69.20186137869635
6.25	-75.28859877331251
6.275	-69.44411173393206
6.3	-79.47580789444395
6.325	-67.93154016292617
6.35	-80.1054185286312
6.375	-60.92469634958808
6.4	-59.181412367769546
6.425	-54.98006853108538
6.45	-66.32780024719058
6.475	-80.78065228897557
6.5	-76.13709255492995
6.525	-86.104006888558
6.55	-67.78933727822482
6.575	-95.44339956824273
6.6	-76.6880794388711
6.625	-67.88816160569131
6.65	-77.35366226918556
6.675	-76.17202505181832
6.7	-52.1359382727926
6.725	-53.84318598976389
6.75	-76.74587231728037
6.775	-57.29468495841432
6.8	-58.41070924348057
6.825	-85.34394882353027
6.85	-82.09845526512407
6.875	-47.491700047576614
6.9	-81.5513693125667
6.925	-69.43657938600452
6.95	-75.99604323217966
6.975	-81.83292163377715
7.0	-61.39779081911007
7.025	-62.89264235994641
7.05	-81.21949819136239
7.075	-59.72615144505474
7.1	-67.93855685435429
7.125	-54.75470246273973
7.15	-63.07748906408503
7.175	-56.9275770486679
7.2	-68.20468115832357
7.225	-78.59585083724264
7.25	-69.4790535222506
7.275	-69.58789188922242
7.3	-44.28240751336841
7.325	-79.35392334508467
7.35	-63.67257051321404
7.375	-62.069684910250295
7.4	-60.91221200928916
7.425	-56.0663939631911
7.45	-70.77030334053481
7.475	-86.16799823196055
7.5	-62.39830447572793
7.525	-59.217825316036624
7.55	-79.78245644572868
7.575	-73.70380099906035
7.6	-94.37149976798382
7.625	-68.04030202599377
7.65	-85.71212461077758
7.675	-70.7601523815999
7.7	-66.84349380504749
7.725	-73.3869109094502
7.75	-60.74385264967197
7.775	-70.56828654164197
7.8	-81.47867881841074
7.825	-58.75357927517891
7.85	-59.32954058264768
7.875	-55.61601790965394
7.9	-59.1159471668266
7.925	-53.150245108410964
7.95	-58.45261695856999
7.975	-73.6459566079482
8.0	-62.37963603502706
8.025	-78.94729926467691
8.05	-73.61725827993065
8.075	-75.88938145292498
8.1	-57.961040609330695
8.125	-52.37263022669541
8.15	-52.49666070290755
8.175	-61.38855808998178
8.2	-71.41070779650616
8.225	-66.79172132220704
8.25	-63.56637544723965
8.275	-73.32247407145924
8.3	-55.10072163792613
8.325	-67.99998217200518
8.35	-72.58138001395335
8.375	-66.02782720973929
8.4	-68.35135693924207
8.425	-71.27846275365172
8.45	-81.9867029381823
8.475	-69.4792817818307
8.5	-48.41276582765664
8.525	-72.59211611448798
8.55	-71.84892048456659
8.575	-75.86741577675625
8.6	-57.71086818437885
8.625	-86.79545435377034
8.65	-67.82635495110719
8.675	-64.06355710104042
8.7	-89.67543898954636
8.725	-53.7590091526918
8.75	-58.047599770049715
8.775	-45.635354021830906
8.8	-65.34275345122438
8.825	-83.89973093366265
8.85	-61.33232418940388
8.875	-61.20822966072686
8.9	-62.47229439284227
8.925	-53.798068909670384
8.95	-69.56807095826565
8.975	-53.651362026513496
9.0	-80.91478654417546
9.025	-67.40595605026465
9.05	-56.58702108120853
9.075	-82.45197680679462
9.1	-56.816739346815126
9.125	-66.58084280048344
9.15	-81.99953222920604
9.175	-67.63210980899792
9.2	-55.4812892820709
9.225	-87.18748933643653
9.25	-53.91858350631483
9.275	-71.67238155518031
9.3	-70.30290435880987
9.325	-72.77378093491987
9.35	-72.3391116332053
9.375	-71.5209960368092
9.4	-51.79102357991977
9.425	-56.38025310589071
9.45	-62.15577642630854
9.475	-66.48538967780097
9.5	-58.367644881353016
9.525	-60.7510374165722
9.55	-64.9424435268824
9.575	-67.27063451179329
9.6	-64.88099695161785
9.625	-65.44491379639231
9.65	-47.68062963342685
9.675	-63.706032096166155
9.7	-41.46312329240061
9.725	-61.752027343659684
9.75	-50.721878174389104
9.775	-74.95427052725813
9.8	-82.84934109563731
9.825	-54.80145001141677
9.85	-72.91103330548341
9.875	-66.0689999763377
9.9	-69.65460101951115
9.925	-49.860029199744744
9.95	-54.67538303424274
9.975	-54.5518944326752
10.0	-48.49446012148293
10.025	-53.76567163547243
10.05	-70.10165854681912
10.075	-63.362278435013735
10.1	-74.24197625673361
10.125	-66.12658557903319
10.15	-56.4234965203318
10.175	-64.49353736495543
10.2	-55.35132719695233
10.225	-77.63705670220389
10.25	-65.90455347862007
10.275	-62.20444805764177
10.3	-62.52978662501752
10.325	-52.97386016508446
10.35	-63.81513697423844
10.375	-38.17093403513935
10.4	-53.45423076955694
10.425	-53.558403515639064
10.45	-71.25336129864574
10.475	-68.09572258399939
10.5	-69.07129726213242
10.525	-60.474959537813625
10.55	-56.44286728367125
10.575	-55.70281314822285
10.6	-60.202853788154
10.625	-60.321201818488134
10.65	-56.81705351941687
10.675	-62.88358045798534
10.7	-49.287499142891264
10.725	-44.81560595687604
10.75	-52.67130110380957
10.775	-67.04999341072414
10.8	-70.60540329887044
10.825	-42.49469543607893
10.85	-46.6986198004456
10.875	-54.87301487293292
10.9	-77.08040106328494
10.925	-55.08287502285711
10.95	-72.02217497856863
10.975	-46.05017280796906
11.0	-53.27059751071034
11.025	-48.00097389279075
11.05	-56.45328259689992
11.075	-71.4295452089322
11.1	-60.1906508390936
11.125	-69.31130085460454
11.15	-60.676105258397904
11.175	-52.97745197484411
11.2	-59.529725600955565
11.225	-67.74915874120923
11.25	-54.28978787609506
11.275	-55.77131042556724
11.3	-70.86232354076219
11.325	-55.550042088116285
11.35	-62.33636892250539
11.375	-58.89116777789681
11.4	-41.23131839655881
11.425	-59.63734163764935
11.45	-47.255233781776184
11.475	-65.5206380951914
11.5	-67.17528857329054
11.525	-66.92657294569173
11.55	-27.104266004024886
11.575	-55.66346641133784
11.6	-45.84519459997453
11.625	-50.712998840773274
11.65	-50.5323798985631
11.675	-48.54489212830667
11.7	-64.10554397232688
11.725	-58.788516916177265
11.75	-58.143992555846985
11.775	-59.90035319025635
11.8	-55.178283187324936
11.825	-60.72635321426565
11.85	-71.75909373539655
11.875	-62.33286703165949
11.9	-47.31457247911735
11.925	-62.10195597191949
11.95	-71.25613746414767
11.975	-47.52206133548752
12.0	-53.42415744040143
12.025	-56.60144715079149
12.05	-62.053673472059366
12.075	-61.101595475069885
12.1	-47.526736942048174
12.125	-60.28251937882469
12.15	-48.826538593407996
12.175	-75.01462236817244
12.2	-52.24017870992292
12.225	-74.97856760312536
12.25	-50.99511632113551
12.275	-38.48377578806344
12.3	-62.40392208569382
12.325	-67.47278533840772
12.35	-69.22769040063169
12.375	-35.43128993184224
12.4	-71.86304198409476
12.425	-51.73252049819579
12.45	-46.305531112829314
12.475	-57.97720328592911
12.5	-47.16468264987982
12.525	-58.07795883277787
12.55	-57.55934273404553
12.575	-56.73781877917695
12.6	-40.530941588305666
12.625	-50.99563394835113
12.65	-57.19612900579171
12.675	-62.07633588215228
12.7	-50.77353550352661
12.725	-57.7915359100483
12.75	-41.045476187567644
12.775	-74.99696994357531
12.8	-38.70282995940398
12.825	-62.9815819193503
12.85	-58.627524761641425
12.875	-42.57910795487838
12.9	-54.291466851704605
12.925	-38.99310192356139
12.95	-72.60416293784425
12.975	-47.94939119338542
13.0	-63.662111465024296
13.025	-70.62506775448185
13.05	-46.44547460785026
13.075	-53.11849123582293
13.1	-53.245861436685125
13.125	-55.91360741889836
13.15	-59.43673438676046
13.175	-54.031096095552726
13.2	-60.14438589753922
13.225	-49.24396035428684
13.25	-56.366252911321844
13.275	-35.73254321934411
13.3	-50.1693642555733
13.325	-35.69589449954286
13.35	-54.81276620799146
13.375	-38.783980861104695
13.4	-39.86262681151006
13.425	-56.75377250403584
13.45	-35.655997411764304
13.475	-45.32419612659025
13.5	-47.195837686536144
13.525	-51.47725251334743
13.55	-22.71933556675138
13.575	-26.77029202193622
13.6	-7.11137023859224
13.625	-26.9646255906448
13.65	-10.28876523041045
13.675	-14.199870778623062
13.7	3.920674962638463
13.725	25.960521716520706
13.75	47.88193797727233
13.775	39.96911661394376
13.8	22.42540243695143
13.825	59.41848835201922
13.85	41.76166630437174
13.875	27.88646585126242
13.9	45.38990395160533
13.925	50.97743681637262
13.95	53.72637362699501
13.975	55.337846630042435
14.0	40.772896679210184
14.025	50.35013021831225
14.05	27.804654007423494
14.075	17.728635375903764
14.1	13.542522816075088
14.125	27.762227307235722
14.15	46.37931605161802
14.175	28.785340197146002
14.2	29.237918712072407
14.225	37.92452414780629
14.25	38.338679715230306
14.275	40.750106760338014
14.3	22.12581178359646
14.325	15.490748031466568
14.35	8.814718965669421
14.375	23.316523787248503
14.4	23.347621606222773
14.425	27.499855725930438
14.45	2.563129057260582
14.475	23.063104319401425
14.5	28.321456291986202
14.525	17.90906709353312
14.55	30.9467493288442
14.575	26.04266398673069
14.6	-3.342982115921288
14.625	22.840168123916975
14.65	12.30885456300744
14.675	4.637484396821376
14.7	-1.7397512835143427
14.725	6.91208413107991
14.75	-6.810104546002327
14.775	13.54947063977589
14.8	12.380576951914152
14.825	-0.6754385194973773
14.85	9.718446606765331
14.875	13.765823892366251
14.9	-14.074926963578811
14.925	-3.245152967274944
14.95	-5.587073062959985
14.975	12.843257555927348
15.0	-1.4228895401057498
15.025	-15.18760586792268
15.05	-2.8004168396489497
15.075	-2.5504817706925706
15.1	-13.498796569697465
15.125	-19.32329499267962
15.15	-26.570349122103767
15.175	-2.193935319530695
15.2	-14.205092391901324
15.225	-17.9331439938504
15.25	1.2222034157319719
15.275	-13.39672612938564
15.3	-15.822104682011732
15.325	-12.598743121512088
15.35	-19.463529551652975
15.375	-15.034075265957279
15.4	-8.184052966819255
15.425	-24.62387505064084
15.45	-22.285676412419637
15.475	-20.249643010489155
15.5	-30.38678046039719
15.525	-24.336629676019893
15.55	-28.827821761164337
15.575	-25.26114285261013
15.6	-28.186394183533903
15.625	-46.98753564013808
15.65	-35.11450282611634
15.675	-44.70729670249597
15.7	-26.32437990390165
15.725	-24.41481564477028
15.75	-29.909824178647366
15.775	-32.111087247613575
15.8	-22.216916265896643
15.825	-33.57286127040648
15.85	-44.213387775276
15.875	-42.295308398749924
15.9	-56.77235073474839
15.925	-46.95013682491748
15.95	-32.13291541567683
15.975	-59.20413464788352
16.0	-40.82484356774511
16.025	-51.08690449841429
16.05	-50.09111734137967
16.075	-32.276307519796134
16.1	-29.500238759828083
16.125	-49.51144445146834
16.15	-56.451836013524826
16.175	-50.53852240942394
16.2	-68.47326590708553
16.225	-81.59732769978737
16.25	-71.5299471014493
16.275	-63.20712708261924
16.3	-69.27621540794756
16.325	-60.45895396134629
16.35	-55.51339112897432
16.375	-57.138147513497636
16.4	-78.06342715553008
16.425	-59.78647261142623
16.45	-72.12191994040654
16.475	-70.7081349616988
16.5	-47.90936414247691
16.525	-81.21038344220872
16.55	-89.2848984461474
16.575	-67.56014379387513
16.6	-69.26755925603598
16.625	-76.35270173806659
16.65	-75.28755517894812
16.675	-73.05816488314306
16.7	-68.95890527028881
16.725	-83.6050422838212
16.75	-78.7149282382994
16.775	-70.04615521521285
16.8	-74.83495503098224
16.825	-70.59408220353788
16.85	-67.48619090790471
16.875	-85.72315781212127
16.9	-56.324952244976515
16.925	-83.8276480895006
16.95	-57.14428178088918
16.975	-74.14574506097466
17.0	-74.42141541631263
17.025	-63.24134233410083
17.05	-60.247641843886
17.075	-73.11760121101184
17.1	-67.97151480507925
17.125	-67.19777502366289
17.15	-68.1024161128117
17.175	-69.65385050446073
17.2	-66.62936942891852
17.225	-74.17103784185345
17.25	-87.91577526889282
17.275	-64.81700536063725
17.3	-55.95439124984955
17.325	-78.03226812467183
17.35	-102.79749687098936
17.375	-68.75237326471307
17.4	-77.10400926324759
17.425	-87.83184633727451
17.45	-73.36596379362638
17.475	-84.249501173143
17.5	-77.19630060855462
17.525	-82.69739263073829
17.55	-69.10235095123866
17.575	-57.756902841082315
17.6	-67.94826339697053
17.625	-77.10466510017491
17.65	-63.35872511073284
17.675	-73.95201600165933
17.7	-65.62503857352735
17.725	-68.2941478218753
17.75	-73.74595467150326
17.775	-77.36194294464785
17.8	-75.61236799063938
17.825	-63.595411738335045
17.85	-55.844103626797136
17.875	-81.63190202479697
17.9	-65.56069778567654
17.925	-71.940810871079
17.95	-98.07519932719728
17.975	-66.45241034882248
18.0	-59.98450868274212
18.025	-74.3912470817453
18.05	-84.57539538243668
18.075	-66.00196110061061
18.1	-67.55631774543282
18.125	-80.20598285304403
18.15	-52.947938925483726
18.175	-79.85912943256824
18.2	-64.62192362674716
18.225	-58.5808754938525
18.25	-81.66797313974538
18.275	-81.40045857267876
18.3	-67.94334882125881
18.325	-64.78249386462662
18.35	-71.3205238508417
18.375	-58.54346305305326
18.4	-59.1242718214637
18.425	-64.43946378971353
18.45	-64.86304487536755
18.475	-52.493047210792085
18.5	-60.164676365886194
18.525	-62.225317650335306
18.55	-79.06732356083877
18.575	-56.86421865906944
18.6	-58.84829251633492
18.625	-78.87348836387213
18.65	-69.39959775012154
18.675	-67.92072670592377
18.7	-57.74182268830328
18.725	-85.16914164933654
18.75	-75.99427568948751
18.775	-65.98385311432152
18.8	-65.47145861551765
18.825	-69.35128704398836
18.85	-53.44478310654785
18.875	-70.73573056111591
18.9	-74.79148768739685
18.925	-75.80045133507562
18.95	-65.20461166433209
18.975	-58.31134902104353
19.0	-50.10280683822285
19.025	-76.04283273476874
19.05	-75.78424200647305
19.075	-57.604704799517606
19.1	-71.84329526954205
19.125	-63.40840224604524
19.15	-78.0617505718367
19.175	-53.961508825277626
19.2	-59.355564827159064
19.225	-62.2933540981369
19.25	-66.0442809186971
19.275	-54.73986967695028
19.3	-56.28969532434361
19.325	-52.456650194260504
19.35	-60.23668488193959
19.375	-69.53130076572566
19.4	-64.67890941594072
19.425	-79.48337556083807
19.45	-78.79489278514642
19.475	-65.42722123345223
19.5	-60.16846412441224
19.525	-45.73218741365898
19.55	-72.8183196391989
19.575	-32.79784732455899
19.6	-59.25004099406616
19.625	-51.50936797956779
19.65	-66.10134933726641
19.675	-63.75383236268714
19.7	-53.40146842551055
19.725	-93.61696555727448
19.75	-45.0300783922396
19.775	-58.374168671173926
19.8	-56.734423702993254
19.825	-57.80926855158592
19.85	-87.10186125413044
19.875	-52.33302194035123
19.9	-47.58211967027023
19.925	-74.84561172292683
19.95	-60.11380449091074
19.975	-69.88446156611185
20.0	-64.60350708704637
20.025	-57.58587502126169
20.05	-70.05508681820002
20.075	-53.15719901873836
20.1	-38.37181078760163
20.125	-37.69432445348707
20.15	-59.8964159450851
20.175	-72.83745609455758
20.2	-63.60811395866663
20.225	-61.488622994807635
20.25	-66.03022396360136
20.275	-74.37287371823881
20.3	-69.49769276830673
20.325	-48.51944909003297
20.35	-63.95954029087176
20.375	-55.55466596259814
20.4	-52.26677258225666
20.425	-57.940086267988974
20.45	-69.60240643131219
20.475	-58.807079402758795
20.5	-51.50802078855481
20.525	-58.654186433142705
20.55	-62.0179149193571
20.575	-52.16059922570667
20.6	-49.442025319209904
20.625	-58.368132513091965
20.65	-66.34172724098927
20.675	-52.82279196741492
20.7	-45.27285390217622
20.725	-51.899506243168716
20.75	-39.03421935082437
20.775	-77.96809005675202
20.8	-51.565539841269256
20.825	-70.41832687016807
20.85	-58.20720983531666
20.875	-59.47169872417759
20.9	-68.19035100185559
20.925	-68.87824508129054
20.95	-53.27380604411882
20.975	-65.78089308686042
21.0	-72.50135861209827
21.025	-68.64218374366777
21.05	-63.01404630998205
21.075	-58.69749620690305
21.1	-54.025324463095785
21.125	-57.43119284289021
21.15	-52.803176915085366
21.175	-52.96905607054035
21.2	-53.632707985165155
21.225	-62.2767329600486
21.25	-87.80275563366763
21.275	-39.82229617530538
21.3	-66.67786205063295
21.325	-65.62646361744272
21.35	-62.40025871275837
21.375	-76.30656384466658
21.4	-56.227785124873385
21.425	-64.18762877013452
21.45	-54.097478354445215
21.475	-59.09751384703875
21.5	-59.315710304681524
21.525	-61.853518437533666
21.55	-53.4194790156201
21.575	-63.98182537493022
21.6	-68.0632817708568
21.625	-50.47970242359369
21.65	-70.55810950476872
21.675	-49.72976846752677
21.7	-56.77013208383817
21.725	-67.58848875672224
21.75	-63.635455545116
21.775	-65.40513383364967
21.8	-73.37208106531801
21.825	-49.713715862471446
21.85	-58.302973184002354
21.875	-57.15631717686061
21.9	-48.90218450957353
21.925	-73.26501726286905
21.95	-46.2251613279369
21.975	-65.89594419843043
22.0	-52.44301165763469
22.025	-42.425362278294934
22.05	-49.95855622147653
22.075	-55.13173275990227
22.1	-52.37949745881426
22.125	-51.51509157111056
22.15	-62.93280953586341
22.175	-64.20211912982009
22.2	-65.4090006003368
22.225	-55.47510131719129
22.25	-41.63697870176236
22.275	-66.54950096642021
22.3	-53.06455473655154
22.325	-43.4527658542322
22.35	-66.97165420406344
22.375	-57.80701282263611
22.4	-76.64115676370956
22.425	-51.30495777757446
22.45	-42.452169795129954
22.475	-60.72767806836046
22.5	-51.72149065489933
22.525	-67.13748441242652
22.55	-51.365085463326785
22.575	-52.05515895053744
22.6	-63.942830553679755
22.625	-52.7136965711817
22.65	-43.788689157936375
22.675	-64.7333580393626
22.7	-56.293043839040635
22.725	-53.238682715584815
22.75	-73.28443026666588
22.775	-48.84476450097919
22.8	-75.17993056189016
22.825	-56.83653326657392
22.85	-46.80294444336889
22.875	-59.941919964412456
22.9	-69.34840082986172
22.925	-65.87882782535681
22.95	-50.34516250440657
22.975	-76.09853420748624
23.0	-44.15643075674945
23.025	-57.803818363971395
23.05	-69.97522901688639
23.075	-65.9518575099119
23.1	-52.814316522863265
23.125	-64.2307793321537
23.15	-61.869086258861955
23.175	-57.620441609418435
23.2	-64.52512821547414
23.225	-66.60053408964906
23.25	-60.48409821977697
23.275	-52.188785661968545
23.3	-58.00685304986817
23.325	-65.07449217085745
23.35	-53.88521021491279
23.375	-71.30644678631805
23.4	-72.50784146493342
23.425	-47.607198157257855
23.45	-66.83876136807125
23.475	-63.69953369117207
23.5	-59.488336824598576
23.525	-48.74427408426823
23.55	-53.35134052488739
23.575	-71.73887798386603
23.6	-74.60772594763273
23.625	-76.96508492164847
23.65	-61.68854450833591
23.675	-53.82699030311579
23.7	-73.8035808263105
23.725	-53.017696092569835
23.75	-57.51299083993019
23.775	-54.70713391259232
23.8	-37.224331035012455
23.825	-83.79524586092103
23.85	-54.75609353671377
23.875	-51.12260226757753
23.9	-69.82754073089828
23.925	-54.64708603923738
23.95	-73.72005987235649
23.975	-64.27270548631114
24.0	-59.86983151756664
24.025	-40.49790348263775
24.05	-56.16939097343241
24.075	-44.494942027195705
24.1	-67.70776634170079
24.125	-48.10483603953943
24.15	-65.3339204207604
24.175	-39.79575394943646
24.2	-47.35523664359984
24.225	-67.90301130016574
24.25	-50.8836356118327
24.275	-44.42164485936695
24.3	-46.498818141991656
24.325	-76.24524372870576
24.35	-56.22480641113416
24.375	-67.63705796194753
24.4	-57.76336069651381
24.425	-67.40447512573274
24.45	-72.61499334079507
24.475	-65.71809700602118
24.5	-56.93201956220831
24.525	-48.33416095440491
24.55	-67.50043865548916
24.575	-57.88100198200459
24.6	-41.379320663978376
24.625	-60.70704420513563
24.65	-40.04871978424769
24.675	-69.72009544598981
24.7	-48.53932280343547
24.725	-38.749572230360954
24.75	-57.20826198284244
24.775	-63.4325865006249
24.8	-69.98578260702969
24.825	-55.037189378824735
24.85	-70.02753580526777
24.875	-53.540265058434166
24.9	-49.10110320056714
24.925	-57.86659673749053
24.95	-62.868402029031415
24.975	-58.485375025405325
25.0	-58.62893604948099
25.025	-70.88508676298291
25.05	-60.52246376654413
25.075	-71.86516598484903
25.1	-70.22115251239047
25.125	-37.4079083139177
25.15	-70.19277352924624
25.175	-72.69917969029933
25.2	-43.49154204614476
25.225	-56.02229859173116
25.25	-75.69835348623056
25.275	-61.554578867367816
25.3	-55.7392377937415
25.325	-66.56637644470898
25.35	-64.28699614115497
25.375	-72.34225890139544
25.4	-60.41432508166138
25.425	-51.73974364225793
25.45	-57.54721379270763
25.475	-47.88482057974739
25.5	-64.19814246436435
25.525	-49.98052305312667
25.55	-59.74594203211187
25.575	-47.86452547713378
25.6	-55.51746182296392
25.625	-79.53004479146111
25.65	-88.08661653102612
25.675	-70.11132483341939
25.7	-54.29482651994632
25.725	-57.65013718009187
25.75	-53.900489453870264
25.775	-75.95849618979553
25.8	-59.066530391678924
25.825	-48.49600879921438
25.85	-74.37607730360905
25.875	-58.35857018450479
25.9	-50.342905214569214
25.925	-64.0968485979558
25.95	-66.48125335886289
25.975	-57.184246919778936
26.0	-66.74475791573464
26.025	-56.34855780260049
26.05	-63.04961687648382
26.075	-39.71792980619077
26.1	-62.09714107617932
26.125	-60.49250870601603
26.15	-87.63602924026756
26.175	-85.24991342405792
26.2	-56.69634102041336
26.225	-62.85228844981362
26.25	-73.91289216572508
26.275	-78.59569612303227
26.3	-66.93831216108798
26.325	-59.40120791583348
26.35	-63.25165924509349
26.375	-67.98872336289452
26.4	-52.57513113681813
26.425	-57.21658071890278
26.45	-59.99584419805827
26.475	-45.12558917100511
26.5	-82.75370146881465
26.525	-37.35028587959725
26.55	-68.97505248639135
26.575	-64.35400033057145
26.6	-58.04984623697045
26.625	-75.17353188736058
26.65	-81.02732339127736
26.675	-65.86872337142415
26.7	-76.32787731560552
26.725	-64.34211868445793
26.75	-58.70057321097021
26.775	-76.74364804736626
26.8	-63.65160858879011
26.825	-71.78837155992193
26.85	-43.31797801234876
26.875	-70.31079526541042
26.9	-73.07932552799755
26.925	-71.24859019197798
26.95	-77.11145726422275
26.975	-86.9392408639454
27.0	-50.93239014891205
27.025	-59.25321418481402
27.05	-55.49154747701212
